method,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185
eyes_censor,0.8,0.8,0.6,0.55,0.4,0.36666666666666664,0.4,0.4,0.35555555555555557,0.32,0.3090909090909091,0.2833333333333333,0.26153846153846155,0.2571428571428571,0.25333333333333335,0.25,0.25882352941176473,0.25555555555555554,0.28421052631578947,0.28,0.2761904761904762,0.2636363636363636,0.2608695652173913,0.25,0.256,0.23846153846153847,0.22962962962962963,0.22142857142857142,0.21379310344827587,0.22,0.21935483870967742,0.2125,0.20606060606060606,0.20588235294117646,0.2057142857142857,0.2,0.20108695652173914
gaussian_20,0.8,0.8,0.6,0.6,0.48,0.4666666666666667,0.4857142857142857,0.45,0.4,0.36,0.34545454545454546,0.31666666666666665,0.3076923076923077,0.3,0.30666666666666664,0.3,0.3176470588235294,0.32222222222222224,0.3473684210526316,0.34,0.3333333333333333,0.3090909090909091,0.30434782608695654,0.3,0.304,0.2846153846153846,0.2740740740740741,0.2642857142857143,0.25517241379310346,0.26,0.2645161290322581,0.2625,0.2545454545454545,0.25882352941176473,0.2571428571428571,0.25555555555555554,0.2608695652173913
gaussian_5,1.0,0.9,0.6,0.6,0.48,0.4666666666666667,0.45714285714285713,0.425,0.37777777777777777,0.34,0.34545454545454546,0.3333333333333333,0.3230769230769231,0.3,0.30666666666666664,0.3,0.3176470588235294,0.32222222222222224,0.3473684210526316,0.34,0.3333333333333333,0.3090909090909091,0.30434782608695654,0.3,0.304,0.3,0.2962962962962963,0.2857142857142857,0.27586206896551724,0.28,0.2838709677419355,0.28125,0.2727272727272727,0.27647058823529413,0.2742857142857143,0.26666666666666666,0.2717391304347826
gaussian_50,0.8,0.8,0.6,0.6,0.48,0.4666666666666667,0.4857142857142857,0.45,0.37777777777777777,0.34,0.32727272727272727,0.3,0.2923076923076923,0.2857142857142857,0.29333333333333333,0.275,0.29411764705882354,0.3,0.3263157894736842,0.32,0.3142857142857143,0.2909090909090909,0.28695652173913044,0.2833333333333333,0.28,0.26153846153846155,0.2518518518518518,0.24285714285714285,0.2413793103448276,0.24,0.24516129032258063,0.24375,0.23636363636363636,0.2411764705882353,0.24,0.23333333333333334,0.2391304347826087
mosaic_20,1.0,0.9,0.6,0.55,0.44,0.43333333333333335,0.42857142857142855,0.4,0.37777777777777777,0.34,0.34545454545454546,0.3333333333333333,0.3230769230769231,0.3,0.30666666666666664,0.3,0.3176470588235294,0.32222222222222224,0.3473684210526316,0.34,0.3333333333333333,0.3181818181818182,0.3130434782608696,0.30833333333333335,0.312,0.3076923076923077,0.3037037037037037,0.29285714285714287,0.2827586206896552,0.2866666666666667,0.2903225806451613,0.28125,0.2787878787878788,0.2823529411764706,0.28,0.2777777777777778,0.2826086956521739
mosaic_5,1.0,0.9,0.7333333333333333,0.7,0.56,0.5333333333333333,0.5428571428571428,0.5,0.4444444444444444,0.42,0.38181818181818183,0.3333333333333333,0.3384615384615385,0.3,0.30666666666666664,0.3125,0.3176470588235294,0.3333333333333333,0.35789473684210527,0.35,0.34285714285714286,0.3181818181818182,0.3130434782608696,0.30833333333333335,0.312,0.3153846153846154,0.3111111111111111,0.3,0.296551724137931,0.3,0.3032258064516129,0.3,0.296969696969697,0.3,0.29714285714285715,0.28888888888888886,0.29347826086956524
mosaic_50,1.0,0.9,0.6,0.55,0.44,0.43333333333333335,0.42857142857142855,0.4,0.37777777777777777,0.34,0.34545454545454546,0.3333333333333333,0.3230769230769231,0.3,0.30666666666666664,0.3,0.3176470588235294,0.32222222222222224,0.3473684210526316,0.34,0.3333333333333333,0.3181818181818182,0.3130434782608696,0.31666666666666665,0.32,0.3153846153846154,0.3111111111111111,0.3,0.2896551724137931,0.29333333333333333,0.2967741935483871,0.2875,0.2787878787878788,0.2823529411764706,0.28,0.2777777777777778,0.2826086956521739
original,1.0,0.9,0.6,0.55,0.44,0.43333333333333335,0.42857142857142855,0.4,0.35555555555555557,0.32,0.32727272727272727,0.31666666666666665,0.3230769230769231,0.3,0.30666666666666664,0.3,0.3058823529411765,0.3111111111111111,0.3368421052631579,0.33,0.3238095238095238,0.3090909090909091,0.30434782608695654,0.30833333333333335,0.32,0.3153846153846154,0.3111111111111111,0.3,0.2827586206896552,0.2866666666666667,0.2903225806451613,0.2875,0.28484848484848485,0.28823529411764703,0.2857142857142857,0.2833333333333333,0.28804347826086957
